"사업자별(1)","성별(1)","지역별(1)",2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023
"일반사업자","남자","부산",22615,2571,5923,6375,4892,2319,535,22912,2667,5826,6433,4995,2441,550,24773,2866,6331,7114,5167,2693,602,22104,2596,5745,6457,4589,2233,484,20197,2456,5409,5793,4084,2012,443
"일반사업자","남자","울산",6722,720,1645,1965,1644,643,105,6643,798,1487,1931,1610,692,125,6429,758,1423,1911,1519,702,116,6689,777,1595,2044,1468,689,116,6146,657,1450,1844,1450,632,113
"일반사업자","남자","경남",21276,2002,4849,6458,5228,2226,513,20241,2117,4405,5880,5170,2230,439,21518,2229,4581,6007,5462,2697,542,21142,2119,4553,6209,5090,2664,507,20372,2093,4202,5889,4847,2677,664
"일반사업자","남자","제주",5400,482,1343,1794,1228,455,98,5301,509,1284,1689,1220,471,128,5145,507,1209,1666,1198,474,91,5004,496,1146,1642,1164,467,89,4811,540,1058,1562,1091,462,98
"일반사업자","여자","합계",272101,23473,55425,81594,76866,28789,5954,286285,26099,55665,83715,81120,33126,6560,331984,30259,65431,99569,91460,38145,7120,286323,27395,58666,84317,76996,32790,6159,247639,24853,53062,70098,64289,29537,5800
"일반사업자","여자","서울",53666,5772,12673,15140,13311,5486,1284,55684,6476,12990,15127,13690,6014,1387,61192,7432,14513,16968,14336,6428,1515,52256,6309,12950,14299,12105,5352,1241,46070,5933,11889,12169,10294,4735,1050
"일반사업자","여자","인천",20023,1689,3917,5709,5901,2308,499,22897,2035,4058,6407,6908,2900,589,28401,2516,5550,8263,8127,3346,599,20730,2014,4509,6152,5420,2226,409,16920,1640,4011,4822,4180,1932,335
"일반사업자","여자","경기",83685,6688,16511,25661,24166,8684,1975,92254,8053,17307,27517,26639,10565,2173,116859,9620,22247,36344,33201,13024,2423,95273,8556,19378,28595,26109,10597,2038,76739,7504,16930,22241,19920,8502,1642
"일반사업자","여자","강원",6808,475,1068,1948,2239,903,175,7591,527,1252,2250,2325,1015,222,8196,562,1282,2471,2489,1204,188,8501,653,1369,2472,2550,1217,240,7340,597,1255,2025,2177,1091,195
"일반사업자","여자","대전",6075,598,1319,1826,1647,595,90,6446,588,1316,1959,1809,657,117,7158,817,1463,2187,1817,751,123,6480,731,1350,1986,1666,637,110,6074,696,1303,1723,1572,659,121
"일반사업자","여자","충북",6866,514,1244,2059,2113,795,141,6776,541,1184,2047,2036,853,115,7814,635,1324,2340,2369,1012,134,7877,615,1370,2283,2445,999,165,6713,610,1229,1876,1886,934,178
"일반사업자","여자","충남",10138,760,1890,3149,2989,1150,200,9875,800,1878,2848,2852,1247,250,13109,1076,2279,3874,3914,1679,287,13580,1097,2361,4086,4020,1723,293,10412,937,1938,2898,2864,1493,282
"일반사업자","여자","세종",2014,105,456,733,514,178,28,1939,137,383,668,535,184,32,2127,154,466,786,485,193,43,1628,130,350,619,378,122,29,1508,132,355,522,350,123,26
"일반사업자","여자","광주",7175,721,1599,2261,1963,549,82,7280,756,1445,2280,1974,720,105,7937,780,1433,2525,2209,861,129,6829,765,1408,2101,1768,679,108,5945,702,1223,1809,1496,616,99
"일반사업자","여자","전북",9236,673,1507,2763,2871,1172,250,9153,690,1431,2650,2853,1297,232,8576,671,1425,2466,2526,1248,240,8662,719,1360,2376,2553,1362,292,8820,726,1429,2300,2527,1491,347
"일반사업자","여자","전남",8867,626,1500,2715,2826,1019,181,9003,669,1421,2694,2822,1178,219,8423,718,1486,2446,2475,1086,212,7829,647,1213,2350,2351,1089,179,7789,626,1214,2072,2305,1294,278
"일반사업자","여자","대구",9622,936,2048,3036,2561,894,147,9312,807,1830,2868,2676,963,168,10831,960,2051,3347,3054,1204,215,9340,994,1884,2845,2493,948,176,8699,872,1821,2582,2315,920,189
"일반사업자","여자","경북",9853,692,1906,2909,2988,1143,215,9630,771,1698,2825,2901,1223,212,10389,829,1751,3059,3118,1379,253,10294,805,1718,3050,3035,1452,234,10220,801,1643,2918,3009,1550,299
"일반사업자","여자","부산",16215,1471,3340,4859,4459,1739,347,16812,1547,3319,4899,4695,1988,364,19319,1719,3943,5661,5219,2399,378,16004,1573,3289,4603,4235,1978,326,14203,1419,3090,4068,3590,1663,373
"일반사업자","여자","울산",4845,477,1006,1466,1384,452,60,4950,419,933,1503,1502,512,81,4642,427,879,1428,1341,502,65,4593,434,923,1427,1277,481,51,4255,366,773,1288,1241,515,72
"일반사업자","여자","경남",13088,1013,2613,4118,3838,1303,203,12899,1025,2425,3969,3815,1446,219,13091,1033,2479,4106,3750,1477,246,12868,1072,2483,3913,3652,1555,193,12613,1037,2281,3738,3666,1653,238
"일반사업자","여자","제주",3925,263,828,1242,1096,419,77,3784,258,795,1204,1088,364,75,3920,310,860,1298,1030,352,70,3579,281,751,1160,939,373,75,3319,255,678,1047,897,366,76
"간이사업자","합계","합계",329273,63833,86614,71669,66830,33377,6950,368948,83081,100644,74081,64790,37737,8615,383031,86072,107822,78578,64882,37383,8294,391973,81303,116439,85664,64049,36626,7892,398907,83880,118735,86973,63547,37948,7824
"간이사업자","남자","합계",134031,28347,36725,27404,23233,14787,3535,156856,38484,43772,29395,23353,17170,4682,160574,37685,45655,31571,24241,17005,4417,167201,36533,50950,35092,24075,16361,4190,171262,39438,52088,36018,23707,16117,3894
"간이사업자","남자","서울",25281,5968,7616,4486,3724,2782,705,31450,8554,9859,5190,3741,3199,907,31728,7934,9940,5537,4292,3228,797,31383,7282,10675,5939,3830,2927,730,31902,7784,10610,5972,3931,2892,713
"간이사업자","남자","인천",7450,1623,2129,1426,1229,816,227,8890,2443,2603,1602,1163,840,239,9504,2315,2868,1834,1352,919,216,10676,2349,3585,2248,1408,875,211,10979,2432,3722,2385,1347,883,210
"간이사업자","남자","경기",32405,7062,9297,6693,5356,3216,781,40786,10211,12277,7817,5670,3829,982,42738,9984,13055,8823,6071,3838,967,45602,9956,14995,10030,6174,3603,844,50250,11632,16784,11035,6222,3682,895
"간이사업자","남자","강원",4675,785,1065,1037,975,636,177,4914,942,1035,970,1038,725,204,5040,917,1070,1049,1043,745,216,5246,929,1257,1111,985,753,211,5205,1029,1205,1104,962,711,194
"간이사업자","남자","대전",4434,943,1170,882,813,510,116,5016,1262,1338,907,755,596,158,5057,1245,1331,1021,748,558,154,5350,1312,1564,1054,748,529,143,5720,1495,1676,1131,767,538,113
"간이사업자","남자","충북",4647,910,1236,945,914,539,103,5094,1189,1227,1005,936,607,130,5025,1252,1255,971,826,577,144,5218,1185,1446,1023,868,552,144,5380,1319,1444,1034,894,561,128
"간이사업자","남자","충남",5679,1069,1425,1211,1153,625,196,6381,1419,1597,1220,1133,760,252,6407,1394,1619,1247,1142,769,236,6520,1327,1739,1408,1080,734,232,6730,1470,1756,1463,1109,705,227
"간이사업자","남자","세종",849,165,266,225,124,64,5,979,198,290,241,135,96,19,981,190,304,250,132,81,24,1283,230,428,321,178,107,19,1170,262,346,308,147,87,20
"간이사업자","남자","광주",4004,993,1025,820,709,382,75,4512,1190,1171,853,756,430,112,4170,1122,1091,789,624,423,121,4369,1094,1212,876,644,433,110,4386,1168,1225,892,628,399,74
"간이사업자","남자","전북",4887,895,1132,1137,1013,579,131,4908,1105,1070,979,934,644,176,5070,1146,1155,1085,879,635,170,4984,1063,1226,1031,850,597,217,5086,1206,1199,1067,900,587,127
"간이사업자","남자","전남",4166,704,861,982,885,568,166,4692,909,904,957,923,738,261,4579,927,924,908,891,678,251,4508,860,1006,929,861,632,220,4321,932,991,921,776,563,138
"간이사업자","남자","대구",6979,1615,1955,1421,1141,712,135,7642,2009,2114,1444,1096,787,192,7654,2012,2220,1446,1059,746,171,7933,1899,2381,1647,1094,758,154,7936,1859,2338,1636,1113,803,187
"간이사업자","남자","경북",6874,1224,1673,1565,1424,822,166,7329,1488,1772,1526,1298,990,255,7158,1507,1814,1458,1250,910,219,7469,1615,1867,1580,1255,921,231,7248,1518,1798,1673,1178,873,208
"간이사업자","남자","부산",8376,1948,2394,1560,1201,1031,242,9798,2596,2730,1604,1289,1250,329,10301,2560,2970,1912,1354,1193,312,10592,2317,3179,2160,1439,1193,304,9990,2260,3006,2014,1304,1125,281
"간이사업자","남자","울산",2494,524,691,495,432,299,53,2796,658,745,555,475,289,74,2762,614,758,568,446,309,67,3310,745,969,735,446,357,58,2952,673,851,589,402,363,74
"간이사업자","남자","경남",8210,1559,2098,1808,1589,954,202,8922,1923,2242,1813,1489,1141,314,9578,2094,2510,1933,1599,1156,286,9929,1919,2690,2247,1682,1111,280,9150,1943,2363,2053,1520,1021,250
"간이사업자","남자","제주",2621,360,692,711,551,252,55,2747,388,798,712,522,249,78,2822,472,771,740,533,240,66,2829,451,731,753,533,279,82,2857,456,774,741,507,324,55
"간이사업자","여자","합계",195242,35486,49889,44265,43597,18590,3415,212092,44597,56872,44686,41437,20567,3933,222457,48387,62167,47007,40641,20378,3877,224772,44770,65489,50572,39974,20265,3702,227645,44442,66647,50955,39840,21831,3930
"간이사업자","여자","서울",31462,7372,8816,6055,5851,2776,592,38553,10584,11763,6687,5684,3142,693,40281,10921,12821,7061,5761,3018,699,39110,9624,12805,7525,5585,2935,636,38690,9445,12837,7317,5376,3056,659
"간이사업자","여자","인천",10956,2002,2768,2346,2432,1094,314,12201,2707,3510,2418,2312,1076,178,13192,3066,3804,2670,2333,1122,197,13983,2871,4437,3083,2256,1136,200,14343,2744,4550,3215,2310,1256,268
"간이사업자","여자","경기",47399,8625,13121,10854,10130,3946,723,55264,11687,16291,12041,9996,4401,848,60256,12884,18292,13131,10410,4674,865,61927,11930,19845,14519,10164,4683,786,65882,12440,21490,15242,10462,5367,881
"간이사업자","여자","강원",6741,864,1374,1546,1904,903,150,6732,1010,1331,1461,1708,988,234,6750,1099,1546,1444,1458,990,213,6984,1136,1618,1593,1510,948,179,6925,1032,1561,1597,1536,1021,178
"간이사업자","여자","대전",6303,1220,1485,1439,1436,628,95,6301,1367,1489,1282,1302,729,132,6603,1505,1628,1359,1281,700,130,6679,1523,1765,1463,1224,616,88,6909,1569,1878,1482,1212,653,115
"간이사업자","여자","충북",6931,1291,1546,1562,1693,717,122,6756,1304,1547,1409,1585,762,149,6955,1429,1699,1449,1486,773,119,6858,1317,1803,1477,1387,748,126,7221,1313,1849,1515,1508,876,160
"간이사업자","여자","충남",8650,1286,2144,2016,2095,938,171,8718,1450,2209,1988,1908,973,190,8775,1627,2325,1931,1807,915,170,9142,1569,2367,2103,1862,1025,216,9287,1589,2349,2184,1892,1080,193
"간이사업자","여자","세종",1483,252,457,387,275,99,13,1505,264,517,361,251,101,11,1633,237,499,463,285,125,24,1870,301,617,516,275,136,25,1726,276,524,501,280,120,25
"간이사업자","여자","광주",5868,1323,1359,1339,1277,478,92,5848,1428,1341,1277,1177,541,84,5698,1475,1414,1231,1028,486,64,5975,1462,1491,1306,1118,510,88,6048,1441,1610,1301,1015,590,91
"간이사업자","여자","전북",7611,1151,1751,1956,1804,794,155,6932,1221,1463,1589,1658,828,173,7090,1380,1558,1667,1509,812,164,6943,1301,1595,1591,1468,827,161,7038,1274,1571,1635,1542,841,175
"간이사업자","여자","전남",6770,956,1445,1734,1776,730,129,6649,1072,1383,1539,1631,845,179,6837,1182,1544,1516,1575,836,184,6767,1178,1526,1590,1539,769,165,6573,1174,1439,1522,1495,793,150
"간이사업자","여자","대구",9975,1886,2480,2415,2139,915,140,9966,2161,2409,2132,2097,986,181,9945,2330,2533,2245,1883,814,140,10261,2174,2788,2374,1863,891,171,10315,2078,2747,2397,1972,966,155
"간이사업자","여자","경북",11209,1595,2659,2720,2865,1188,182,10898,1725,2424,2510,2642,1367,230,11080,1908,2624,2529,2496,1306,217,10882,1726,2657,2529,2445,1298,227,10844,1704,2448,2565,2489,1384,254
"간이사업자","여자","부산",12126,2401,3023,2582,2646,1251,223,13572,2933,3607,2747,2610,1414,261,14396,3155,3909,2977,2648,1391,316,14147,2909,4011,3116,2553,1294,264,13649,2828,3914,3028,2266,1338,275
"간이사업자","여자","울산",4388,771,1093,988,1076,410,50,4592,840,1164,1080,974,468,66,4615,921,1198,1021,973,428,74,4809,856,1361,1171,902,446,73,4566,744,1261,1124,898,481,58
"간이사업자","여자","경남",13824,2050,3441,3356,3380,1398,199,14232,2354,3483,3321,3211,1599,264,14489,2645,3664,3372,2961,1620,227,14647,2309,3768,3651,3035,1647,237,13778,2218,3567,3330,2825,1606,232
"간이사업자","여자","제주",3546,441,927,970,818,325,65,3373,490,941,844,691,347,60,3862,623,1109,941,747,368,74,3788,584,1035,965,788,356,60,3851,573,1052,1000,762,403,61
"면세사업자","합계","합계",188706,11364,35719,54235,50955,27155,9278,308953,12377,40185,81001,90237,61495,23658,135226,10711,26239,37750,33606,20086,6834,117160,10294,24604,32611,27370,16862,5419,120858,11427,26398,33986,27582,16337,5128
"면세사업자","남자","합계",88798,5401,16988,24752,22877,13455,5325,147076,6227,20228,38428,40062,29303,12828,63534,5231,12543,17009,14995,10000,3756,56310,5202,11830,14583,12611,8947,3137,58229,6153,13075,14840,12604,8641,2916
"면세사업자","남자","서울",21566,1108,3884,5610,5172,3693,2099,35831,1476,4540,8376,8793,7699,4947,12965,1145,2594,3279,2817,1942,1188,10492,1098,2380,2623,2094,1429,868,10234,1252,2607,2530,1957,1253,635
"면세사업자","남자","인천",5422,363,1103,1559,1415,764,218,9552,383,1450,2714,2636,1719,650,3346,310,688,924,781,484,159,2975,260,683,836,690,380,126,3463,388,897,956,658,428,136
"면세사업자","남자","경기",24748,1435,4741,7344,6511,3419,1298,39788,1636,5485,11050,11025,7492,3100,16486,1322,3312,4523,3919,2483,927,13946,1317,3030,3795,3109,2024,671,15115,1651,3582,4001,3229,1993,659
"면세사업자","남자","강원",2286,136,400,596,621,414,119,4065,173,476,987,1217,912,300,2179,139,336,514,600,469,121,2073,160,328,496,522,443,124,1988,156,369,450,471,450,92
"면세사업자","남자","대전",2158,149,448,589,568,291,113,4221,160,552,1113,1094,908,394,1539,141,317,458,345,200,78,1246,136,305,317,252,176,60,1305,162,328,356,259,160,40
"면세사업자","남자","충북",2113,146,385,534,593,359,96,3906,166,535,990,1122,849,244,1878,146,346,494,450,350,92,1830,154,414,436,409,336,81,1796,174,379,417,390,325,111
"면세사업자","남자","충남",3603,229,635,914,977,674,174,6364,246,919,1729,1793,1256,421,3037,240,576,800,714,534,173,2806,236,536,628,634,603,169,2938,261,523,758,692,535,169
"면세사업자","남자","세종",679,21,121,238,196,87,16,1458,40,192,448,456,260,62,522,34,110,160,122,74,22,448,31,97,153,90,53,24,468,30,106,131,97,81,23
"면세사업자","남자","광주",1977,146,482,597,522,173,57,3377,160,525,979,939,568,206,1426,140,301,458,309,150,68,1448,145,354,375,335,180,59,1474,171,338,369,332,208,56
"면세사업자","남자","전북",2539,185,485,704,657,391,117,3872,180,603,959,1154,746,230,2258,171,416,627,588,354,102,2182,207,384,562,545,380,104,2482,232,425,591,563,480,191
"면세사업자","남자","전남",3316,271,605,871,902,470,197,4674,263,661,1258,1335,912,245,3008,228,493,750,797,565,175,2928,236,477,730,759,570,156,2893,279,473,640,747,588,166
"면세사업자","남자","대구",2894,187,653,869,700,367,118,4940,215,718,1314,1318,1041,334,2272,189,575,640,505,271,92,2020,216,485,562,411,262,84,2222,248,619,603,439,237,76
"면세사업자","남자","경북",3919,261,773,1037,1023,635,190,5554,294,821,1406,1592,1078,363,3307,267,648,771,814,656,151,3357,295,588,855,785,663,171,3229,291,609,775,784,598,172
"면세사업자","남자","부산",4210,290,851,1161,1030,662,216,7789,334,1111,1938,2088,1644,674,3331,297,709,921,716,515,173,2664,273,666,728,546,330,121,2864,324,741,781,547,368,103
"면세사업자","남자","울산",1398,88,259,407,433,174,37,2212,66,282,574,707,460,123,818,73,142,248,203,119,33,780,58,170,227,171,121,33,873,72,194,245,213,111,38
"면세사업자","남자","경남",4390,290,881,1221,1145,656,197,6982,341,1036,1853,2024,1335,393,3755,274,701,1022,952,644,162,3681,281,670,879,864,769,218,3514,349,652,805,875,634,199
"면세사업자","남자","제주",1580,96,282,501,412,226,63,2491,94,322,740,769,424,142,1407,115,279,420,363,190,40,1434,99,263,381,395,228,68,1371,113,233,432,351,192,50
"면세사업자","여자","합계",99908,5963,18731,29483,28078,13700,3953,161877,6150,19957,42573,50175,32192,10830,71692,5480,13696,20741,18611,10086,3078,60850,5092,12774,18028,14759,7915,2282,62629,5274,13323,19146,14978,7696,2212
"면세사업자","여자","서울",25746,1478,4368,7035,7080,4205,1580,38513,1633,4503,8866,11010,8579,3922,15358,1419,2839,3970,3805,2361,964,12034,1169,2554,3148,2801,1681,681,11152,1144,2478,3054,2556,1307,613
"면세사업자","여자","인천",6652,383,1178,1979,2087,845,180,11121,373,1413,2854,3643,2202,636,4078,293,736,1170,1100,602,177,3589,271,772,1061,905,477,103,4050,341,852,1230,998,499,130
"면세사업자","여자","경기",30073,1692,5600,9117,8698,3823,1143,45919,1737,5647,12498,14584,8533,2920,20232,1465,3968,5976,5370,2659,794,16549,1419,3609,5194,3909,1910,508,17463,1485,3972,5610,4136,1790,470
"면세사업자","여자","강원",2262,123,396,621,623,397,102,4334,133,474,1083,1401,1018,225,2084,137,316,544,582,406,99,1916,147,322,494,521,360,72,1693,118,312,515,424,269,55
"면세사업자","여자","대전",2501,161,489,762,691,328,70,4593,171,515,1174,1383,1026,324,1654,148,320,473,454,215,44,1417,158,331,419,330,151,28,1447,174,340,428,322,155,28
"면세사업자","여자","충북",1937,108,413,541,582,245,48,4171,143,511,1094,1342,870,211,1934,147,335,571,514,285,82,1618,145,330,491,394,202,56,1589,137,339,474,385,213,41
"면세사업자","여자","충남",3159,199,611,990,835,432,92,6405,191,829,1759,2040,1222,364,2975,188,541,848,774,484,140,2511,194,481,685,613,421,117,2645,187,535,794,655,383,91
"면세사업자","여자","세종",908,55,253,323,211,58,8,1579,70,255,518,452,243,41,688,57,166,249,148,58,10,689,46,201,249,126,58,9,647,40,152,261,123,60,11
"면세사업자","여자","광주",1958,167,430,605,503,203,50,3847,161,510,1176,1158,650,192,1666,148,297,548,419,188,66,1643,145,337,506,446,169,40,2049,188,406,583,518,292,62
"면세사업자","여자","전북",2250,174,436,672,613,287,68,4037,173,548,1158,1256,695,207,2158,173,369,643,585,284,104,1838,144,351,552,464,257,70,3065,186,483,741,827,660,168
"면세사업자","여자","전남",2701,173,512,821,769,347,79,4155,187,524,1184,1380,696,184,2463,156,440,722,684,365,96,2262,149,364,599,697,366,87,2545,174,427,709,676,453,106
"면세사업자","여자","대구",3332,229,689,1046,880,384,104,5372,236,658,1498,1705,996,279,2653,215,580,814,679,297,68,2391,232,546,773,539,231,70,2402,220,558,834,561,174,55
"면세사업자","여자","경북",3286,215,684,995,899,406,87,5175,177,710,1508,1628,920,232,2883,210,601,883,711,393,85,2860,202,545,844,724,429,116,2722,204,537,839,691,357,94
"면세사업자","여자","부산",5377,307,1004,1534,1486,865,181,9934,314,1142,2441,3102,2279,656,4366,300,807,1178,1187,721,173,3552,253,741,1072,850,494,142,3294,268,771,1089,708,362,96
"면세사업자","여자","울산",1644,113,359,518,472,165,17,2701,100,348,761,909,504,79,1139,84,267,368,252,142,26,1082,96,268,344,243,105,26,1003,85,234,357,205,89,33
"면세사업자","여자","경남",4606,315,1002,1437,1226,521,105,7612,267,1084,2230,2417,1342,272,3982,253,848,1311,977,478,115,3686,260,763,1220,878,454,111,3465,236,655,1178,837,450,109
"면세사업자","여자","제주",1516,71,307,487,423,189,39,2409,84,286,771,765,417,86,1379,87,266,473,370,148,35,1213,62,259,377,319,150,46,1398,87,272,450,356,183,50
